course_name,course_crn,course_id,course_section,course_pre,course_type,course_time,course_days,course_location,course_dates,course_type2,course_professor
DIRECTED RESEARCH,50293,ANTH 297,M07,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,Yolanda T. Moses (P)
DIRECTED RESEARCH,50294,ANTH 297,S17,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,Anne H Sutherland (P)
DIRECTED RESEARCH,50295,ANTH 297,S29,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,Christina Lyn Schwenkel (P)
DIRECTED RESEARCH,61959,ANTH 297,S73,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,Travis William Stanton (P)
DIRECTED RESEARCH,71063,ANTH 297,S94,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,Jennifer Syvertsen (P)
RESEARCH FOR THESIS OR DISSERTATION,50325,ANTH 299,13N,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Sally Ann Ness (P)
RESEARCH FOR THESIS OR DISSERTATION,50329,ANTH 299,26T,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Karl A. Taube (P)
RESEARCH FOR THESIS OR DISSERTATION,72729,ANTH 299,30O,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Susan Ossman (P)
RESEARCH FOR THESIS OR DISSERTATION,70865,ANTH 299,46J,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Anthony Russell Jerry (P)
RESEARCH FOR THESIS OR DISSERTATION,61686,ANTH 299,51F,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Derick Alden Fay (P)
RESEARCH FOR THESIS OR DISSERTATION,50332,ANTH 299,54P,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Thomas Patterson (P)
RESEARCH FOR THESIS OR DISSERTATION,50333,ANTH 299,60L,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Sang-Hee Lee (P)
RESEARCH FOR THESIS OR DISSERTATION,50334,ANTH 299,60W,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Christine W. Gailey (P)
RESEARCH FOR THESIS OR DISSERTATION,70911,ANTH 299,74T,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Kenichiro Tsukamoto (P)
RESEARCH FOR THESIS OR DISSERTATION,69065,ANTH 299,B43,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Sara Becker (P)
RESEARCH FOR THESIS OR DISSERTATION,69063,ANTH 299,B75,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Elizabeth Berger (P)
RESEARCH FOR THESIS OR DISSERTATION,50316,ANTH 299,M07,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Yolanda T. Moses (P)
RESEARCH FOR THESIS OR DISSERTATION,50317,ANTH 299,S17,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Anne H Sutherland (P)
RESEARCH FOR THESIS OR DISSERTATION,50318,ANTH 299,S29,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Christina Lyn Schwenkel (P)
RESEARCH FOR THESIS OR DISSERTATION,65429,ANTH 299,S73,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Travis William Stanton (P)
ELEMENTARY ARABIC,64800,ARBC 002,001,ARBC 001/,Lecture,3:00 pm - 3:50 pm,MTWR,Humanities and Social Sciences 1401,Apr 03 2023 - Jun 09 2023,Lecture,Huda Aljord (P)
ELEMENTARY ARABIC,50338,ARBC 003,001,ARBC 002/,Lecture,4:00 pm - 4:50 pm,MTWR,Humanities and Social Sciences 1401,Apr 03 2023 - Jun 09 2023,Lecture,Huda Aljord (P)
BEGINNING DRAWING AND DESIGN,62438,ART 001,001,,Lecture,1:00 pm - 1:50 pm,MW,Art Building 405,Apr 03 2023 - Jun 09 2023,Lecture,Nicholas Herman (P) Andrea Louise Hidalgo
BEGINNING DRAWING AND DESIGN,63446,ART 001,021,,Studio,2:00 pm - 3:50 pm,MW,Art Building 405,Apr 03 2023 - Jun 09 2023,Studio,TBA
BEGINNING PAINTING AND DESIGN,62440,ART 002,001,,Lecture,1:00 pm - 1:50 pm,TR,Art Building 402,Apr 03 2023 - Jun 09 2023,Lecture,Amy Mackay (P)
BEGINNING PAINTING AND DESIGN,63447,ART 002,021,,Studio,2:00 pm - 3:50 pm,TR,Art Building 402,Apr 03 2023 - Jun 09 2023,Studio,TBA
INTRODUCTION TO PHOTOGRAPHIC PROCESSES,62442,ART 003,001,,Lecture,10:00 am - 12:50 pm,R,Art Building 045,Apr 03 2023 - Jun 09 2023,Lecture,Amir Abdel-Hamid Zaki (P) Jason Gowans
INTRODUCTION TO PHOTOGRAPHIC PROCESSES,62443,ART 003,021,,Studio,4:00 pm - 7:50 pm,R,Art Building 311,Apr 03 2023 - Jun 09 2023,Studio,TBA
INTRODUCTION TO MOVING IMAGES: FILM VIDEO AND NEW MEDIA,69932,ART 004,001,,Lecture,8:00 am - 10:50 am,F,CHASS Interdisciplinary-South 1128,Apr 03 2023 - Jun 09 2023,Lecture,Latipa X (P)
INTRODUCTION TO MOVING IMAGES: FILM VIDEO AND NEW MEDIA,70323,ART 004,011,,Studio,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Studio,Latipa X (P)
BEGINNING SCULPTURE AND THREE,DIMENSIONAL DESIGN,62437,ART 005,,Lecture,9:00 am - 11:50 am,M,Art Building 150,Apr 03 2023 - Jun 09 2023,Lecture,Won Ju Lim (P)
BEGINNING SCULPTURE AND THREE,DIMENSIONAL DESIGN,63449,ART 005,,Studio,9:00 am - 11:50 am,W,Art Building 153,Apr 03 2023 - Jun 09 2023,Studio,TBA
INTRODUCTORY WEB,BASED ART:  SITE CREATION AND NAVIGATION,50451,ART 009,,Lecture,9:00 am - 11:50 am,T,Art Building 311,Apr 03 2023 - Jun 09 2023,Lecture,Ken Ehrlich (P) Jason Gowans
INTRODUCTORY WEB,BASED ART:  SITE CREATION AND NAVIGATION,65434,ART 009,,Laboratory,9:00 am - 11:50 am,R,Art Building 311,Apr 03 2023 - Jun 09 2023,Laboratory,Ken Ehrlich (P)
ART STUDIO ONE,72548,ART 032,001,,Lecture,9:00 am - 11:50 am,T,Art Building 045,Apr 03 2023 - Jun 09 2023,Lecture,Olivia Mole (P)
ART STUDIO ONE,72549,ART 032,021,,Studio,1:00 pm - 3:50 pm,F,Art Building 311,Apr 03 2023 - Jun 09 2023,Studio,TBA
ADVANCED DRAWING,70374,ART 103,001,ART 102/,Lecture,9:00 am - 9:50 am,MW,Art Building 405,Apr 03 2023 - Jun 09 2023,Lecture,Nicholas Herman (P)
ADVANCED DRAWING,70375,ART 103,021,ART 102/,Studio,10:00 am - 11:50 am,MW,Art Building 405,Apr 03 2023 - Jun 09 2023,Studio,TBA
ADVANCED PAINTING,50458,ART 111,001,ART 110/,Lecture,1:00 pm - 1:50 pm,MW,Art Building 407,Apr 03 2023 - Jun 09 2023,Lecture,Yunhee Min (P)
ADVANCED PAINTING,50459,ART 111,021,ART 110/,Studio,2:00 pm - 3:50 pm,MW,Art Building 407,Apr 03 2023 - Jun 09 2023,Studio,Yunhee Min (P)
SCULPTURE HYBRID: FURNITURE ARCHITECTURE DECORATION (FAD),72218,ART 125,001,ART 005/ART 115/,Lecture,1:00 pm - 3:50 pm,T,Art Building 150,Apr 03 2023 - Jun 09 2023,Lecture,James Isermann (P)
SCULPTURE HYBRID: FURNITURE ARCHITECTURE DECORATION (FAD),72219,ART 125,021,ART 005/ART 115/,Laboratory,1:00 pm - 3:50 pm,R,Art Building 153,Apr 03 2023 - Jun 09 2023,Laboratory,TBA
SCULPTURE HYBRID: FURNITURE ARCHITECTURE DECORATION (FAD),72220,ART 125,022,ART 005/ART 115/,Consultation,TBA,,To Be Announced TBA,Apr 03 2023 - Jun 09 2023,Consultation,James Isermann (P)
ADVANCED SCULPTURE,50465,ART 137,001,ART 115/,Lecture,9:00 am - 11:50 am,T,Art Building 150,Apr 03 2023 - Jun 09 2023,Lecture,Charles Alton Long (P)
ADVANCED SCULPTURE,50466,ART 137,021,ART 115/,Studio,9:00 am - 11:50 am,R,Art Building 153,Apr 03 2023 - Jun 09 2023,Studio,TBA
INTERMEDIATE ANALOG PHOTOGRAPHY,72216,ART 140,001,ART 003/ART 071K/,Lecture,1:00 pm - 3:50 pm,M,Art Building 045,Apr 03 2023 - Jun 09 2023,Lecture,John Divola (P)
INTERMEDIATE ANALOG PHOTOGRAPHY,72217,ART 140,021,ART 003/ART 071K/,Studio,4:00 pm - 7:50 pm,M,Art Building 045,Apr 03 2023 - Jun 09 2023,Studio,TBA
INTERMEDIATE VIDEO AND TIME,BASED EXPERIMENTATION,72221,ART 151,ART 010/,Lecture,1:00 pm - 3:50 pm,T,Art Building 045,Apr 03 2023 - Jun 09 2023,Lecture,Olivia Mole (P)
INTERMEDIATE VIDEO AND TIME,BASED EXPERIMENTATION,72222,ART 151,ART 010/,Studio,1:00 pm - 3:50 pm,R,Art Building 311,Apr 03 2023 - Jun 09 2023,Studio,TBA
SUBURBIA,71332,ART 161,001,MCS 001/ART 160/,Seminar,11:00 am - 12:20 pm,MW,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Seminar,Patricia A. Morton (P)
SENIOR EXHIBITION SEMINAR,62037,ART 185,001,,Seminar,1:00 pm - 3:50 pm,W,Art Building 045,Apr 03 2023 - Jun 09 2023,Seminar,Anna Betbeze (P) Jason Gowans
SPECIAL STUDIES,71140,ART 190,B72,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Anna Betbeze (P)
PEER CRITIQUE,50488,ART 285,001,,Seminar,5:00 pm - 7:50 pm,T,TBA,Apr 03 2023 - Jun 09 2023,Seminar,Amir Abdel-Hamid Zaki (P)
CONCURRENT STUDIES IN ART,70972,ART 292,05I,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Research,James Isermann (P)
ARTIST PRACTICE SEMINAR,68504,ART 400,001,,Lecture,5:00 pm - 7:50 pm,W,TBA,Apr 03 2023 - Jun 09 2023,Lecture,Yunhee Min (P)
WORLD ART: IMAGES ISSUES AND IDEAS,72211,AHS 007,001,,Lecture,12:30 pm - 1:50 pm,TR,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Johannes Endres (P)
WORLD ART: IMAGES ISSUES AND IDEAS,72212,AHS 007,021,,Discussion,9:00 am - 9:50 am,W,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
WORLD ART: IMAGES ISSUES AND IDEAS,72213,AHS 007,022,,Discussion,10:00 am - 10:50 am,W,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
WORLD ART: IMAGES ISSUES AND IDEAS,72214,AHS 007,023,,Discussion,11:00 am - 11:50 am,W,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
MODERN WESTERN VISUAL CULTURE,72205,AHS 008,001,,Lecture,5:00 pm - 6:20 pm,TR,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Elizabeth Kotz (P)
MODERN WESTERN VISUAL CULTURE,72206,AHS 008,021,,Discussion,9:00 am - 9:50 am,R,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
MODERN WESTERN VISUAL CULTURE,72207,AHS 008,022,,Discussion,10:00 am - 10:50 am,R,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Sarah Grace Faulk (P)
MODERN WESTERN VISUAL CULTURE,72208,AHS 008,023,,Discussion,11:00 am - 11:50 am,R,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ARTS OF ASIA,72201,AHS 015,001,,Lecture,9:30 am - 10:50 am,MW,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Yong Cho (P) Lily Colette Allen
ARTS OF ASIA,72202,AHS 015,021,,Discussion,9:00 am - 9:50 am,T,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Lily Colette Allen (P)
ARTS OF ASIA,72203,AHS 015,022,,Discussion,10:00 am - 10:50 am,T,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Lily Colette Allen (P)
ARTS OF ASIA,72204,AHS 015,023,,Discussion,11:00 am - 11:50 am,T,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Lily Colette Allen (P)
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50008,AHS 017C,001,,Lecture,9:30 am - 10:50 am,TR,Gordon Watkins Hall 1000,Apr 03 2023 - Jun 09 2023,Lecture,Kristoffer J. Neville (P) Ashley McNelis
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50009,AHS 017C,021,,Discussion,9:00 am - 9:50 am,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Ashley McNelis (P)
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50010,AHS 017C,022,,Discussion,10:00 am - 10:50 am,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Ashley McNelis (P)
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50011,AHS 017C,023,,Discussion,11:00 am - 11:50 am,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,Ashley McNelis (P)
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50012,AHS 017C,024,,Discussion,1:00 pm - 1:50 pm,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50013,AHS 017C,025,,Discussion,2:00 pm - 2:50 pm,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
HISTORY OF WESTERN ART: BAROQUE TO MODERN,50014,AHS 017C,026,,Discussion,3:00 pm - 3:50 pm,F,Art Building 214,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ARTS OF THE SILK ROAD,72209,AHS 140,001,,Lecture,2:00 pm - 3:20 pm,MW,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Yong Cho (P)
TWENTIETH,CENTURY PHOTOGRAPHY 1900,1960,72355,,Lecture,3:30 pm - 4:50 pm,TR,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Susan Laxton (P)
MODERN EUROPEAN ART I: NINETEENTH,CENTURY,72200,AHS 180,,Lecture,11:00 am - 12:20 pm,MW,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Carlotta Bianca Falzone Robinson (P)
VISUAL ART AND VISUAL THEORY AFTER 1945,68490,AHS 182,001,,Lecture,11:00 am - 12:20 pm,TR,Art Building 335,Apr 03 2023 - Jun 09 2023,Lecture,Elizabeth Kotz (P)
SPECIAL STUDIES,67025,AHS 190,05Q,,Tutorial,3:00 pm - 3:50 pm,W,TBA,Apr 03 2023 - Jun 09 2023,Tutorial,Fatima Quraishi (P)
SEMINAR IN LATIN AMERICAN ART,72215,AHS 260,001,,Seminar,9:30 am - 12:20 pm,R,Art Building 333,Apr 03 2023 - Jun 09 2023,Seminar,Savannah Esquivel (P)
SEMINAR IN RENAISSANCE ART,69906,AHS 273,001,,Seminar,3:00 pm - 5:50 pm,M,Art Building 333,Apr 03 2023 - Jun 09 2023,Seminar,Jamie Kwan (P)
TEACHING PRACTICUM,72677,AHS 302,01C,,Clinic,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Clinic,Yong Cho (P)
TEACHING PRACTICUM,72679,AHS 302,01K,,Clinic,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Clinic,Elizabeth Kotz (P)
TEACHING PRACTICUM,72678,AHS 302,23K,,Lecture,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Lecture,Elizabeth Kotz (P)
TEACHING PRACTICUM,72676,AHS 302,C53,,Lecture,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Lecture,Yong Cho (P)
RESPONSES TO POLITICAL REPRESSION IN MODERN CHINESE LITERATURE AND FILM,71722,AST 046,001,,Lecture,12:30 pm - 1:50 pm,MW,CHASS Interdisciplinary-North 1002,Apr 03 2023 - Jun 09 2023,Lecture,Yenna Wu (P)
SPECIAL STUDIES,50527,AST 090,001,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,. The Staff (P)
SPECIAL STUDIES,50528,AST 090,14N,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Vivian-Lee Nyitray (P)
MUSIC CULTURES OF SOUTHEAST ASIA,72293,AST 127,001,,Lecture,3:30 pm - 4:50 pm,MW,Art Building 157,Apr 03 2023 - Jun 09 2023,Lecture,Deborah Wong (P)
GREAT NOVELS OF CHINA,71725,AST 135,001,,Lecture,3:30 pm - 4:50 pm,MW,CHASS Interdisciplinary-North 1006,Apr 03 2023 - Jun 09 2023,Lecture,Yenna Wu (P)
ZHUANGZI,71727,AST 142,001,CHN 107/CHN 112/PHIL 110/,Lecture,3:30 pm - 4:50 pm,TR,CHASS Interdisciplinary-North 1006,Apr 03 2023 - Jun 09 2023,Lecture,Lisa Raphals (P)
THE VIETNAM WARS,72066,AST 160,001,,Lecture,9:30 am - 10:50 am,TR,Humanities and Social Sciences 1503,Apr 03 2023 - Jun 09 2023,Lecture,David A. Biggs (P)
VIETNAM AND THE PHILIPPINES,71750,AST 166,001,,Lecture,8:00 am - 9:20 am,TR,CHASS Interdisciplinary-South 1121,Apr 03 2023 - Jun 09 2023,Lecture,Minh Nguyen (P)
TAIKO ENSEMBLE,50537,AST 169,001,,Studio,11:00 am - 12:50 pm,T,TBA,Apr 03 2023 - Jun 09 2023,Studio,Terry Thien Kim Nguyen (P)
TAIKO ENSEMBLE,72243,AST 169,002,,Studio,9:00 am - 10:50 am,T,The Barn,Apr 03 2023 - Jun 09 2023,Studio,Terry Thien Kim Nguyen (P)
RONDALLA ENSEMBLE,61105,AST 170,001,,Studio,3:00 pm - 4:50 pm,F,Athletics and Dance Building 158,Apr 03 2023 - Jun 09 2023,Studio,Tagumpay De Leon (P)
SPECIAL STUDIES,50539,AST 190,001,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,. The Staff (P)
SPECIAL STUDIES,50540,AST 190,14N,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Vivian-Lee Nyitray (P)
SPECIAL STUDIES,50542,AST 190,44W,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Yenna Wu (P)
SPECIAL STUDIES,50543,AST 190,51C,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Edward T. Chang (P)
SPECIAL STUDIES,50538,AST 190,S52,,Individualized Study,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Individual Study,Weiqun Su (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71149,BSWT 003,BSWT 001/,Lecture,8:00 am - 9:20 am,MW,Humanities and Social Sciences 1502,Apr 03 2023 - Jun 09 2023,Lecture,Daniel Selle Hepler (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71150,BSWT 003,BSWT 001/,Lecture,9:30 am - 10:50 am,MW,Humanities and Social Sciences 1502,Apr 03 2023 - Jun 09 2023,Lecture,Daniel Selle Hepler (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71151,BSWT 003,BSWT 001/,Lecture,9:30 am - 10:50 am,MW,Humanities and Social Sciences 1402,Apr 03 2023 - Jun 09 2023,Lecture,Kimberly Ann Turner (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,69308,BSWT 003,BSWT 001/,Lecture,12:30 pm - 1:50 pm,MW,Humanities and Social Sciences 1407,Apr 03 2023 - Jun 09 2023,Lecture,Karen Lynnette Polster (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71153,BSWT 003,BSWT 001/,Lecture,3:30 pm - 4:50 pm,MW,Humanities and Social Sciences 1406,Apr 03 2023 - Jun 09 2023,Lecture,Karen Lynnette Polster (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71155,BSWT 003,BSWT 001/,Lecture,8:00 am - 9:20 am,TR,Humanities and Social Sciences 1502,Apr 03 2023 - Jun 09 2023,Lecture,Shane Anthony Shukis (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71156,BSWT 003,BSWT 001/,Lecture,9:30 am - 10:50 am,TR,Humanities and Social Sciences 1502,Apr 03 2023 - Jun 09 2023,Lecture,Shane Anthony Shukis (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71157,BSWT 003,BSWT 001/,Lecture,12:30 pm - 1:50 pm,TR,Humanities and Social Sciences 1502,Apr 03 2023 - Jun 09 2023,Lecture,Joshua Paul Fenton (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,71158,BSWT 003,BSWT 001/,Lecture,2:00 pm - 3:20 pm,TR,Humanities and Social Sciences 1402,Apr 03 2023 - Jun 09 2023,Lecture,Joshua Paul Fenton (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,69316,BSWT 003,BSWT 001/,Lecture,12:30 pm - 1:50 pm,TR,Humanities and Social Sciences 1407,Apr 03 2023 - Jun 09 2023,Lecture,Erla Maria Marteinsdottir (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,67536,BSWT 003,BSWT 001/,Lecture,2:00 pm - 3:20 pm,TR,Humanities and Social Sciences 1403,Apr 03 2023 - Jun 09 2023,Lecture,Erla Maria Marteinsdottir (P)
BASIC WRITING FOR SECOND,LANGUAGE STUDENTS,62820,BSWT 003L,BSWT 001/,Laboratory,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Laboratory,Lash Keith Vance (P)
BASIC WRITING JOURNAL WORKSHOP,62150,BSWT 004,001,BSWT 001/,Activity,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Activity,Kimberly Ann Turner (P)
INTRODUCTION TO NUTRITION,50550,BCH 010,001,,Lecture,12:30 pm - 1:50 pm,TR,Bourns Hall B118,Apr 03 2023 - Jun 09 2023,Lecture,Paul B. Larsen (P)
INTRODUCTION TO NUTRITION,50551,BCH 010,021,,Discussion,8:00 am - 8:50 am,F,Winston Chung Hall 139,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,61366,BCH 010,022,,Discussion,9:00 am - 9:50 am,F,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,61367,BCH 010,023,,Discussion,10:00 am - 10:50 am,F,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,61368,BCH 010,024,,Discussion,3:00 pm - 3:50 pm,F,Spieth Hall 1307,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,61369,BCH 010,025,,Discussion,3:00 pm - 3:50 pm,F,Winston Chung Hall 139,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,65798,BCH 010,026,,Discussion,4:00 pm - 4:50 pm,F,Winston Chung Hall 141,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,65800,BCH 010,027,,Discussion,4:00 pm - 4:50 pm,F,Spieth Hall 1307,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,65803,BCH 010,028,,Discussion,5:00 pm - 5:50 pm,F,Winston Chung Hall 139,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO NUTRITION,65806,BCH 010,029,,Discussion,6:00 pm - 6:50 pm,F,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTION TO HUMANITARIAN AND HEALTHCARE SERVICE,67191,BCH 096,010,,Lecture,5:00 pm - 5:50 pm,T,Bourns Hall B118,Apr 03 2023 - Jun 09 2023,Lecture,Stephanie Kit-Sum Dingwall (P)
INTRODUCTION TO HUMANITARIAN AND HEALTHCARE SERVICE,67192,BCH 096,011,,Consultation,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Consultation,Stephanie Kit-Sum Dingwall (P)
RESEARCH TUTORIAL IN BIOCHEMISTRY,50556,BCH 097,82H,,Laboratory,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Charles Russell Hille (P)
RESEARCH TUTORIAL IN BIOCHEMISTRY,63179,BCH 097,C40,,Laboratory,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Sihem Cheloufi (P)
INDIVIDUAL INTERNSHIP IN A HUMANITARIAN OR HEALTHCARE ARENA,50557,BCH 098I,001,BCH 096/,Internship,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Internship,Stephanie Kit-Sum Dingwall (P)
INTRODUCTORY BIOCHEMISTRY,50558,BCH 100,001,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Lecture,1:00 pm - 1:50 pm,MWF,Student Success Center 229,Apr 03 2023 - Jun 09 2023,Lecture,Stephanie Kit-Sum Dingwall (P)
INTRODUCTORY BIOCHEMISTRY,50559,BCH 100,021,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,9:00 am - 9:50 am,T,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,50560,BCH 100,022,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,10:00 am - 10:50 am,T,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,50561,BCH 100,023,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,11:00 am - 11:50 am,T,Spieth Hall 1222,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,50562,BCH 100,024,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,12:00 pm - 12:50 pm,T,Spieth Hall 1222,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,50563,BCH 100,025,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,1:00 pm - 1:50 pm,T,Spieth Hall 1222,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,50564,BCH 100,026,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,2:00 pm - 2:50 pm,T,Olmsted 1133,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,65813,BCH 100,027,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,1:00 pm - 1:50 pm,T,CHASS Interdisciplinary-North 1006,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
INTRODUCTORY BIOCHEMISTRY,67019,BCH 100,028,BIOL 005A/CHEM 008B/CHEM 08HB/CHEM 08LB/CHEM 08HLB/,Discussion,2:00 pm - 2:50 pm,T,Student Success Center 125,Apr 03 2023 - Jun 09 2023,Discussion,. The Staff (P)
